id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
30759793,Nordic Designed Aparment near Sagrada Familia,228209547,Eric,Eixample,la Sagrada Família,41.40953,2.17424,Entire home/apt,140,1,3,2019-07-04,0.44,3,289
30760234,Bright Penthouse with Terrace near Sagrada Familia,228209547,Eric,Eixample,la Sagrada Família,41.4094,2.17535,Entire home/apt,90,1,11,2019-07-04,1.62,3,250
30760841,9# Double Suite with bathroom A/C,150795362,"Cristina, Lorenzo And Simone",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38379,2.18348,Private room,60,1,54,2019-08-11,7.36,15,158
30760852,Spacious & Trendy Apartment near Sagrada Familia,228209257,Eric,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40286,2.16952,Entire home/apt,110,1,12,2019-06-17,1.88,2,279
30761041,La BuenaVista-PenHouse 3rooms with wonderful views,5655546,Iflats,Eixample,Sant Antoni,41.37748,2.15775,Entire home/apt,107,2,1,2019-03-03,0.18,6,125
30761115,Cozy Apartment with Terrace near Sagrada Familia,228209257,Eric,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40337,2.16944,Entire home/apt,90,1,20,2019-08-06,2.91,2,251
30761522,BCN10# Double room with bathroom A/C,150795362,"Cristina, Lorenzo And Simone",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3839,2.18394,Private room,60,1,47,2019-07-31,6.41,15,200
30761854,6fs HAPPY 6FLATSGROUP! CLOSE TO LA SAGRADA FAMILIA,3911721,Aurora,Eixample,la Sagrada Família,41.40358,2.17127,Entire home/apt,456,1,0,,,40,365
30761956,HIGH STANDING PENTHOUSE 3TERRACES & JACUZZI GRACIA,1744516,Silvia & Luís,Gràcia,la Vila de Gràcia,41.40112,2.16063,Entire home/apt,85,32,0,,,21,345
30762828,Bright Modern Flat w/balcony ☀️Barcelona Centre ¤,207109766,Renata,Eixample,la Dreta de l'Eixample,41.39379,2.15739,Entire home/apt,166,1,27,2019-07-13,3.55,5,299
30762924,PLAZA REIAL 2 BEDROOM APARTMENT,1744516,Silvia & Luís,Ciutat Vella,el Barri Gòtic,41.38091,2.17668,Entire home/apt,40,32,2,2019-07-17,0.81,21,323
30763079,BCN11# Double room with bathroom A/C,150795362,"Cristina, Lorenzo And Simone",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38394,2.18541,Private room,60,1,44,2019-08-08,6.14,15,195
30763333,BCN12# Double Suite with bathroom A/C,150795362,"Cristina, Lorenzo And Simone",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3834,2.18372,Private room,60,1,40,2019-08-10,5.69,15,274
30763893,2ZiWo in der Altstadt von Barcelona,17212381,Nadja,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38459,2.1799,Entire home/apt,90,30,0,,,1,358
30764548,BCN13# Double room with bathroom A/C,150795362,"Cristina, Lorenzo And Simone",Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3833,2.18552,Private room,60,1,49,2019-08-11,6.68,15,160
30767437,BEAUTIFUL TRIPLE ROOM close to Plaza Universidad,230134263,Ken,Eixample,l'Antiga Esquerra de l'Eixample,41.38684,2.15793,Private room,50,1,37,2019-08-02,4.85,6,241
30769547,Habitación grande y bonita en el centro,95225799,Ana,Eixample,l'Antiga Esquerra de l'Eixample,41.38469,2.15994,Private room,40,2,0,,,1,254
30770175,Quiet room and private bathroom BCN center,11325556,David,Eixample,Sant Antoni,41.38053,2.15808,Private room,40,2,8,2019-07-26,3.38,1,0
30779926,Beautiful Room for two in heart of Barcelona *****,230134263,Ken,Eixample,l'Antiga Esquerra de l'Eixample,41.38456,2.15851,Private room,70,1,23,2019-07-31,2.96,6,220
30781647,Spectacular apartment in the heart of Barcelona,15775899,Antonio,Eixample,la Dreta de l'Eixample,41.39201,2.17454,Entire home/apt,200,3,24,2019-07-15,3.19,5,320
30781714,Cozy & Stylish  apartment for 4 people - RAMBLAS,6449748,Jara,Ciutat Vella,el Raval,41.37735,2.17274,Private room,40,2,6,2019-07-31,0.80,1,9
30782224,Be Barcelona - Plaza Catalunya Nice and Comfy 1.1 (MP7),40676061,Michele,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38897,2.17725,Entire home/apt,140,3,23,2019-07-11,3.38,18,158
30784069,Flat with 2 bathrooms in Plaça Espanya - M14IRP11,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37551,2.14786,Entire home/apt,167,1,1,2019-07-24,1,19,304
30784086,Flat with 2 bathrooms in Plaça Espanya - M14IRP12,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37642,2.14757,Entire home/apt,167,1,9,2019-07-17,1.68,19,309
30784104,Flat with 2 bathrooms in Plaça Espanya - M14IRP21,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37552,2.14626,Entire home/apt,167,1,9,2019-08-03,1.97,19,325
30784105,Flat with 2 bathrooms in Plaça Espanya - M14IRP13,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37568,2.14637,Entire home/apt,168,1,6,2019-06-30,1.32,19,331
30784125,Flat with 2 bathrooms in Plaça Espanya - M14IRP22,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37538,2.14748,Entire home/apt,169,1,13,2019-07-29,2.35,19,330
30784146,Flat with 2 bathrooms in Plaça Espanya - M14IRP23,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.3768,2.14608,Entire home/apt,166,1,8,2019-07-30,1.36,19,336
30784163,Cozy duplex w/ private terrace & pool - M14IRPB1,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37639,2.14608,Entire home/apt,192,1,7,2019-07-22,1.58,19,325
30784187,Duplex w/ private terrace & pool - M14IRPB2,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37702,2.14636,Entire home/apt,216,1,3,2019-05-18,0.69,19,324
30784208,ROMÁNTICO ESTUDIO EN EL BORN (BHM1-008),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38935,2.18085,Entire home/apt,65,32,0,,,120,361
30784210,ESTUDIO EN EL CORAZÓN DE EL BORN (BHM1-009),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.3892,2.1796,Entire home/apt,59,32,0,,,120,333
30784211,Cozy duplex next to Plaça Espanya - M14IRPB3,338116,Barna Check-In,Sants-Montjuïc,Hostafrancs,41.37538,2.14788,Entire home/apt,166,1,3,2019-07-06,0.54,19,332
30784240,Quiet apartment - Heart of Poble Sec - M78LAS11,338116,Barna Check-In,Sants-Montjuïc,el Poble Sec,41.37193,2.16421,Entire home/apt,156,1,8,2019-07-22,1.47,19,308
30784261,Quiet apartment - Heart of Poble Sec - M78LAS12,338116,Barna Check-In,Sants-Montjuïc,el Poble Sec,41.37244,2.16507,Entire home/apt,155,1,6,2019-07-30,1.42,19,335
30784288,Quiet apartment - Heart of Poble Sec - M78LAS13,338116,Barna Check-In,Sants-Montjuïc,el Poble Sec,41.37261,2.16572,Entire home/apt,172,1,13,2019-07-31,2.48,19,293
30784293,Large and quiet flat - Heart Poble Sec - M78LASB1,338116,Barna Check-In,Sants-Montjuïc,el Poble Sec,41.37063,2.16548,Entire home/apt,168,1,5,2019-07-10,0.95,19,308
30784315,"Quiet flat - Private terrace - Poble Sec, M78LASB2",338116,Barna Check-In,Sants-Montjuïc,el Poble Sec,41.37193,2.16364,Entire home/apt,202,1,12,2019-08-03,2.11,19,324
30785585,Sweet BCN - Studio with Terrace,1205494,Gian Franco,Gràcia,la Vila de Gràcia,41.39845,2.15705,Entire home/apt,90,2,19,2019-08-02,3.11,7,292
30786005,Moderno apartamento para 2 personas en centro,143696785,Beata,Ciutat Vella,el Raval,41.37734,2.17146,Entire home/apt,50,32,1,2019-08-10,1,14,273
30786150,Contemporary spacious 2bed in Eixample,168726533,Laura,Eixample,Sant Antoni,41.38088,2.15787,Entire home/apt,35,31,1,2019-07-16,1,14,359
30786924,Cozy Room Barcelona,208002711,Max,Sant Martí,Sant Martí de Provençals,41.41703,2.19668,Private room,25,1,35,2019-08-08,4.36,1,352
30787688,4 bdr & 3 bath wide 125m2 apartment nordic deco,3556337,Alejandro,Horta-Guinardó,el Guinardó,41.41689,2.17819,Entire home/apt,200,6,1,2019-01-02,0.13,15,262
30788759,Central Spacious Apartment with Stunning Views,211486303,Eric,Eixample,Sant Antoni,41.3791,2.15534,Entire home/apt,180,1,1,2019-04-18,0.26,5,183
30788761,Charming Central Located Serviced Apartment,211486303,Eric,Eixample,Sant Antoni,41.37938,2.15545,Entire home/apt,105,1,5,2019-04-24,0.71,5,285
30788832,Family Friendly Serviced Apartment - City Center,211486303,Eric,Eixample,Sant Antoni,41.37816,2.15377,Entire home/apt,130,1,1,2019-06-10,0.47,5,0
30789223,pdo3 ACOMODIS APARTMENTS RIGHT IN THE GOTHIC AREA!,1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.38109,2.18108,Entire home/apt,90,1,0,,,80,177
30790052,1tnf LAST CENTURY IT WAS A FACTORY AND A SCHOOL :),3911721,Aurora,Sants-Montjuïc,el Poble Sec,41.37293,2.16697,Entire home/apt,90,1,1,2019-04-07,0.23,40,174
30790101,Impecable Apartamento a 10 min de Plaza Catalunya,87705745,Lilian,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40253,2.14406,Entire home/apt,95,31,0,,,1,88
30791837,Habitacion a 15 minutos del centro de Barcelona,230371684,Miquel,Sant Andreu,Sant Andreu,41.43605,2.19052,Private room,40,2,1,2018-12-31,0.13,1,178
30793523,Piso en Bcn- Poble Sec 32 días por febrero/marzo,120689652,Pam,Sants-Montjuïc,el Poble Sec,41.3712,2.16579,Entire home/apt,47,31,0,,,1,40
30794266,Habitación exclusiva en ático y solarium privado.,152050980,Dharma,Sarrià-Sant Gervasi,les Tres Torres,41.40094,2.12906,Private room,50,30,1,2019-02-13,0.17,1,365
30796729,SUNNY • 2BDR • Luxury • Heart • Ramblas • Level 5★,4959266,Lux Apartments,Ciutat Vella,el Raval,41.37543,2.17591,Entire home/apt,125,2,11,2019-07-14,1.59,6,332
30804965,"ESTUDIO EN ALQUILER EN BORN, BARCELONA (BHM1-099)",193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38889,2.17943,Entire home/apt,65,32,0,,,120,342
30806677,HABITACIÓN INDIVIDUAL EN GRACIA (BHM2-366),193618270,Alba,Horta-Guinardó,el Baix Guinardó,41.41122,2.16858,Private room,17,32,0,,,120,66
30807230,APARTAMENTO PARQUE DE LA CIUTADELLA (BHM2-559),193618270,Alba,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38935,2.1829,Entire home/apt,90,32,0,,,120,205
30807392,LUXURIOUS NEST•ANTIQUE PAINTINGS•SUNNY TERRACE •5★,4959266,Lux Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38845,2.17295,Entire home/apt,199,2,4,2019-02-11,0.52,6,223
30807432,ESTUDIO CERCA DE PL. ESPANYA - 010,193618270,Alba,Sants-Montjuïc,Hostafrancs,41.37466,2.14558,Entire home/apt,300,3,0,,,120,265
30807625,HABITACIÓN INDIVIDUAL PARA CHICAS (BHM2-558),193618270,Alba,Gràcia,el Camp d'en Grassot i Gràcia Nova,41.40477,2.16929,Private room,19,32,0,,,120,250
30807712,Idyllic apartment on La Rambla,7506723,Marc,Ciutat Vella,el Barri Gòtic,41.38122,2.17353,Private room,129,3,13,2019-07-30,1.87,3,47
30807910,CÉNTRICO PISO ALQUILER EN CASCO ANTIGUO (BHM2-550),193618270,Alba,Ciutat Vella,el Barri Gòtic,41.38418,2.1713,Entire home/apt,69,32,0,,,120,161
30809193,El Caballero del Born,5655546,Iflats,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38407,2.18242,Entire home/apt,100,32,0,,,6,166
30810714,Beautiful 2 Bed Apt in Poble Sec,111885362,Laura & Alex,Sants-Montjuïc,el Poble Sec,41.37249,2.1669,Entire home/apt,15,31,0,,,8,212
30811407,Nice & Cozy 4 Bed in Sants-Montjuic BCN,230493883,Daniel,Sants-Montjuïc,la Bordeta,41.36719,2.13568,Entire home/apt,115,2,15,2019-07-25,2.02,1,319
30811915,4 Person Room,230335402,Dmytro,Ciutat Vella,la Barceloneta,41.38109,2.18659,Private room,70,32,0,,,1,363
30816749,Luxury double bedroom in amazing location!!,229291260,Leonardo,Ciutat Vella,la Barceloneta,41.37956,2.18912,Private room,99,1,46,2019-08-08,6.11,3,62
30816758,Luxury double bedroom in amazing arpartement!,229291260,Leonardo,Ciutat Vella,la Barceloneta,41.37994,2.18955,Private room,99,1,47,2019-07-27,6.18,3,19
30819570,Shared rooms 3min walk from Sants Station - BCN,4269290,Nicolas,Eixample,la Nova Esquerra de l'Eixample,41.38319,2.14554,Private room,50,2,12,2019-07-22,2.18,1,344
30832921,Acogedor loft en Barcelona,7906740,Angeles,Sants-Montjuïc,la Bordeta,41.37108,2.13371,Entire home/apt,70,2,1,2019-03-07,0.19,5,5
30834086,Lovely and modern 1-Bed Apt in the city centre,202848558,Esther Y Alex,Eixample,la Dreta de l'Eixample,41.39056,2.17602,Entire home/apt,79,1,18,2019-07-26,2.55,20,315
30836867,Cosy 2bed flat in vibrant Raval - BCN City Center,138877286,Ester Y Jaime,Ciutat Vella,el Raval,41.37971,2.1693,Entire home/apt,25,31,3,2019-04-27,0.55,6,50
30840983,My Address in Barcelona 38A,4985749,Patricia,Eixample,la Dreta de l'Eixample,41.38935,2.17616,Entire home/apt,260,1,6,2019-06-27,1.21,11,276
30842084,"JULY IN BARCELONA! GOTHIC, OLD TOWN pdo!",1447144,Acomodis Apartments,Ciutat Vella,el Barri Gòtic,41.3813,2.17936,Entire home/apt,90,3,2,2019-07-06,0.39,80,155
30842723,"In front of the sea, terrace close Congress center",3399123,Eberhard&Aurélie@Es-Flats,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,41.40442,2.21544,Entire home/apt,330,3,11,2019-07-01,1.48,16,308
30843660,"JULY IN BARCELONA! EL BORN, OLD TOWN!",1447144,Acomodis Apartments,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38462,2.17804,Entire home/apt,160,3,2,2019-05-19,0.32,80,126
30844072,Barcelone  Appartement cosy design avec terrasse !,4844427,Valérie,Sants-Montjuïc,el Poble Sec,41.37344,2.15452,Private room,80,2,22,2019-08-04,3.95,1,133
30846132,Habitación en el corazón de Sants,25798718,Victoria,Sants-Montjuïc,Sants,41.37441,2.13173,Private room,20,1,9,2019-07-28,1.20,1,189
30848427,EXCELLENT in All Senses •King Suite•2 Bedrooms• 5★,4959266,Lux Apartments,Ciutat Vella,el Raval,41.38545,2.16774,Entire home/apt,290,2,0,,,6,360
30848687,2744 - AB Cozy Plaza Catalunya - Quirky and Cosy One Bedroom Apartment In Centre of the City,170716140,Robbie & Kay,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38759,2.17442,Entire home/apt,63,90,0,,,130,365
30849487,HOMEnFUN Fira Gran Via,57935558,HOMEnFUN,Sants-Montjuïc,la Marina de Port,41.3648,2.13673,Entire home/apt,80,1,2,2019-05-27,0.45,11,107
30849546,Top quality apartment in the city center,135819707,Germán,Eixample,la Dreta de l'Eixample,41.39762,2.17484,Entire home/apt,250,3,0,,,3,92
30849725,Urban Town Suites,2819397,Leslie,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40598,2.14104,Entire home/apt,90,30,1,2019-01-16,0.14,30,1
30850096,2658 - AB Premium Old Town P-2 - Wonderful Apartment in the Old Town for up to 4,170716140,Robbie & Kay,Ciutat Vella,el Raval,41.38176,2.16624,Entire home/apt,77,32,0,,,130,275
30850098,2719 - AB Premium Old Town 1-3 - Luxury Two- Bedroom Apartment in Vibrant Raval Quarter,170716140,Robbie & Kay,Ciutat Vella,el Raval,41.38308,2.16513,Entire home/apt,77,32,0,,,130,344
30850304,2 bedroom apartment Barceloneta,9478280,Pia Hankö,Ciutat Vella,la Barceloneta,41.37597,2.19048,Entire home/apt,54,90,1,2019-04-01,0.22,31,315
30851515,Spacious Penthouse & Terrace in Central Barcelona,10261347,Andrea,Sants-Montjuïc,el Poble Sec,41.3723,2.1692,Private room,60,2,8,2019-07-22,1.43,1,230
30856239,Habitación grande en piso modernista reformado,99038139,Suites4days,Eixample,l'Antiga Esquerra de l'Eixample,41.39237,2.15348,Private room,22,90,0,,,21,365
30863840,DUPLEX Orange with terrace in Barcelona,213316143,Ben E-Domizil,Sant Martí,el Camp de l'Arpa del Clot,41.41278,2.17942,Entire home/apt,150,3,1,2019-06-29,0.67,1,254
30876570,En suite room with private bathroom and closet,186243097,Cristina,Sarrià-Sant Gervasi,les Tres Torres,41.396,2.12831,Private room,88,2,6,2019-06-29,1.08,1,83
30883381,Piso nuevo todo reformado: 10’ Plaza Cataluña,5645666,Anne-Claire,Ciutat Vella,el Raval,41.38003,2.16525,Entire home/apt,50,32,0,,,1,318
30896761,DOUBLE ROOM (CENTER BARCELONA),230897349,Elena,Sant Andreu,la Sagrera,41.42131,2.18775,Private room,17,4,1,2018-12-25,0.13,1,365
30899089,Near the sea beach in La Barceloneta,114869431,Rashedul,Ciutat Vella,la Barceloneta,41.38028,2.19007,Shared room,20,1,45,2019-08-11,5.79,1,92
30899714,Confortable habitacion,230798234,Luis,Horta-Guinardó,Montbau,41.43025,2.14127,Private room,16,2,1,2019-01-02,0.13,1,0
30903257,"PRIVATE ROOM AND TERRACE NEAR ""LAS RAMBLAS""",40878468,William,Ciutat Vella,el Raval,41.37727,2.16912,Private room,30,2,16,2019-07-21,2.32,1,292
30907470,FANTASTIC APARTMENT IN  CENTER MINIMUM 32 NIGTHS,187037704,Victoria,Ciutat Vella,el Raval,41.38067,2.16597,Entire home/apt,60,34,0,,,3,365
30909346,Gran HABITACIÓN con TERRAZA privada y vistas BCN,3425797,Yisella,Horta-Guinardó,Can Baró,41.4166,2.16469,Private room,30,1,54,2019-07-28,7.20,1,0
30916243,Gay friendly room in the center of Barcelona I,15662532,Ramiro,Ciutat Vella,el Raval,41.37761,2.16702,Private room,45,1,39,2019-08-09,6.61,2,44
30919132,Entre mar montaña y el cielo 1,231059453,Rosa,Sarrià-Sant Gervasi,el Putxet i el Farró,41.41,2.14443,Private room,50,1,1,2019-04-27,0.28,3,365
30920307,Habitacion xxl exterior,7285822,Arturo,Gràcia,la Vila de Gràcia,41.40722,2.1519,Private room,30,2,2,2019-07-14,1.28,6,316
30920486,My Address in Barcelona 38 B,4985749,Patricia,Eixample,la Dreta de l'Eixample,41.39022,2.1755,Entire home/apt,260,1,4,2019-07-04,0.97,11,313
30920992,Habitación nueva en pleno centro de Barcelona.,230313348,Antonio,Ciutat Vella,el Raval,41.38001,2.16494,Private room,30,3,49,2019-07-27,6.36,1,4
30921450,Single room in the center,231072648,Sumaya,Sants-Montjuïc,el Poble Sec,41.37357,2.16834,Private room,22,1,7,2019-07-28,0.93,1,1
30921846,LARGE & SUNNY APARTMENT IN CENTER OF BARCELONA,193107395,Zaida,Eixample,la Nova Esquerra de l'Eixample,41.38218,2.1551,Entire home/apt,85,2,17,2019-08-05,2.34,1,323
30921998,Luxury apartment per months in the city center,135819707,Germán,Gràcia,la Vila de Gràcia,41.39709,2.1576,Entire home/apt,115,32,1,2019-06-09,0.46,3,52
30923041,WhiteWall by StaYourWay (long stay apartment),9916442,Stayourway Bcn,Ciutat Vella,el Barri Gòtic,41.38394,2.17209,Entire home/apt,55,32,2,2019-06-27,0.37,7,249
30923960,Wonderful & renovated 2BR apartment,159846103,The Streets Apartments,Ciutat Vella,el Raval,41.37888,2.17315,Entire home/apt,500,1,11,2019-08-05,1.52,1,256
30925813,2 BR Apartment ideal for families,3376710,Maria StayBarcelona,Horta-Guinardó,el Guinardó,41.41951,2.18043,Entire home/apt,129,2,4,2019-04-05,0.54,41,335
30927668,Room in Aribau ( 20m2 room),99038139,Suites4days,Eixample,l'Antiga Esquerra de l'Eixample,41.39237,2.15551,Private room,25,90,0,,,21,179
30927896,AMAZING CENTRAL FLAT IN BCN,186012406,Ramon,Eixample,la Nova Esquerra de l'Eixample,41.38086,2.15539,Entire home/apt,90,2,41,2019-08-10,5.21,1,321
30929129,casa viva,231122967,Vanessa,Eixample,el Fort Pienc,41.3954,2.17872,Private room,50,2,11,2019-07-16,1.46,1,86
30931452,Private Double Room close to Sagrada Familia.,44024133,Rafa,Horta-Guinardó,el Baix Guinardó,41.41129,2.16532,Private room,40,3,0,,,1,0
30934113,COSY ROOM FOR 1 OR 2,124676294,Aymee,Sarrià-Sant Gervasi,el Putxet i el Farró,41.40285,2.14933,Private room,75,4,3,2019-01-17,0.43,1,301
30934979,Cozy room in Gracia,93433349,John,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,41.40034,2.1505,Private room,64,1,31,2019-08-06,4.19,3,53
30939971,"圣家族教堂公寓,Sagrada Familia Piso",16770312,Bo,Eixample,la Sagrada Família,41.40236,2.17597,Entire home/apt,80,31,0,,,1,302
30944927,Comfortable loft in Poble Nou,182412656,Pablo,Sant Martí,el Poblenou,41.39625,2.19982,Entire home/apt,40,30,0,,,2,148
30946135,APARTAMENTO LA PALOMA (BHB2-3902),193618270,Alba,Ciutat Vella,el Raval,41.38359,2.16416,Entire home/apt,57,32,0,,,120,316
30946280,Trendy Born - walking distance to evthing,231241801,Ramon,Ciutat Vella,el Barri Gòtic,41.38202,2.18134,Private room,129,3,18,2019-07-16,4.06,1,338
30947869,Cocoon Barcelona by the beach,229536528,Sabrina,Ciutat Vella,el Barri Gòtic,41.3802,2.18017,Entire home/apt,100,32,0,,,3,316
30949162,5fs GREAT 5FLATSGROUP! CLOSE TO LA SAGRADA FAMILIA,3911721,Aurora,Eixample,la Sagrada Família,41.40222,2.17203,Entire home/apt,380,1,0,,,40,365
30949242,The Cozy apartment in heart of Barcelona!WIFI FREE,1093718,Alexey,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38537,2.18003,Entire home/apt,30,32,0,,,11,46
30949668,Fabulous 3Br Apt with Balcony,4212095,Elio / Wilken,Les Corts,les Corts,41.38449,2.13126,Entire home/apt,120,3,4,2019-06-21,0.59,19,49
30950543,APARTAMENTO UNA HABITACIÓN BARCELONETA (BHB2-3646),193618270,Alba,Ciutat Vella,la Barceloneta,41.37859,2.18879,Entire home/apt,55,32,0,,,120,338
30950572,Cozy Apartment with Exclusive Terrace -City Center,211486303,Eric,Eixample,Sant Antoni,41.37839,2.15538,Entire home/apt,95,1,0,,,5,264
30951133,Grand Nordic Designed Apartment - City Center,211486303,Eric,Eixample,Sant Antoni,41.37777,2.1536,Entire home/apt,165,1,1,2019-04-23,0.27,5,154
30952785,.My house is your house -  sharing is caring,4374289,Ash And Nani,Sant Martí,el Camp de l'Arpa del Clot,41.40921,2.18667,Private room,59,2,20,2019-07-28,2.74,4,86
30952851,Amazing studio in the city center,159934048,The Streets Apartments,Ciutat Vella,el Raval,41.38204,2.17245,Entire home/apt,300,1,0,,,2,199
30952865,Sagrada Familia Gaudi Views,2819397,Leslie,Eixample,la Sagrada Família,41.40459,2.17464,Entire home/apt,300,37,0,,,30,365
30953129,Lovely 2-Bed Apartment with terrace in Gràcia,231287756,Gisela,Gràcia,la Vila de Gràcia,41.40285,2.15995,Entire home/apt,15,31,1,2019-06-15,0.51,1,164
30954814,sf2b 2FLATS BY SAGRADA FAMILIA-GAUDI,1447144,Acomodis Apartments,Eixample,la Sagrada Família,41.40332,2.17231,Entire home/apt,152,1,0,,,80,138
30955736,"En venta, Centrico atico en Barcelona, Borne",231307751,Leo,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",41.38831,2.17638,Entire home/apt,69,365,0,,,1,365
30966433,Habitación Doble con Baño Privado en Las Ramblas,57529033,Jordi,Ciutat Vella,el Raval,41.37895,2.17391,Private room,42,1,73,2019-08-09,11.17,2,33
30967804,♥ Luxury Suite & Private Bath ♥ Center BCN,231387119,Guy,Eixample,la Nova Esquerra de l'Eixample,41.38315,2.15508,Private room,59,2,36,2019-07-25,4.66,1,49
30971260,"Bcn king size bedroom, private bath Sants Camp Nou",100648745,Raúl,Sants-Montjuïc,Sants - Badal,41.37269,2.13097,Private room,30,2,21,2019-07-23,3.82,2,85
30971474,♡ Spacious & Sunny ♡ 3BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38711,2.16132,Entire home/apt,275,3,4,2019-06-22,1.12,4,161
30971589,Huge Apartment for 12 guests,159934048,The Streets Apartments,Ciutat Vella,el Raval,41.3805,2.17278,Entire home/apt,500,1,15,2019-07-29,2.08,2,243
30971773,Great Apartment ! Private Room!,183700479,Carlos,Eixample,la Dreta de l'Eixample,41.3965,2.1727,Private room,55,2,2,2019-06-26,0.27,1,360
30972115,Fantastic centric room in Barcelona!,13055462,Diego,Sants-Montjuïc,el Poble Sec,41.37474,2.16811,Private room,38,2,11,2019-08-02,1.98,3,305
30972268,Ramblas and port PARKING FREE,231277331,Jose Maria,Sants-Montjuïc,la Marina del Prat Vermell,41.36984,2.17476,Entire home/apt,90,3,22,2019-07-18,3.08,1,124
30974074,★ Sunny & Brilliant ★ 3 BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38557,2.16203,Entire home/apt,250,3,2,2019-06-25,1.20,4,160
30976440,Great apartment with terrace,155101958,The Streets Apartments,Eixample,l'Antiga Esquerra de l'Eixample,41.38618,2.15388,Entire home/apt,300,1,0,,,3,109
30976458,Great apartment in the city center for 6 people,155101958,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38582,2.15267,Entire home/apt,300,1,0,,,3,129
30977022,♡ Sunny & Huge ♡ 3BD | Walk everywhere,218792600,Javier,Eixample,l'Antiga Esquerra de l'Eixample,41.38643,2.16205,Entire home/apt,250,3,7,2019-07-29,1.34,4,51
30977118,Amazing apartment in the city center,155101958,The Streets Apartments,Eixample,la Nova Esquerra de l'Eixample,41.38599,2.15231,Entire home/apt,300,1,1,2019-07-07,0.81,3,242
30978555,La Rosa Beautiful renovated apt with terrace.,231102415,The Streets,Gràcia,la Vila de Gràcia,41.39958,2.15882,Entire home/apt,300,1,8,2019-07-21,1.17,3,260
30979643,LUXURY PRIVATE ROOM 10 MINS WALK FROM LAS RAMBLAS!,189475334,Ariana,Ciutat Vella,el Raval,41.37654,2.16896,Private room,49,1,18,2019-07-23,2.95,2,138
30979998,La habitación en un piso cómodo y muy tranquilo,1853836,Daria,Sant Andreu,la Sagrera,41.4244,2.1918,Private room,35,2,10,2019-07-18,1.78,2,80
